
ALA,Estacion,Fecha,Caudal(m3/s)
ZAÑA,BATAN,06/08/1951,1.42700
ZAÑA,BATAN,07/08/1951,1.55400
ZAÑA,BATAN,08/08/1951,1.53500
ZAÑA,BATAN,09/08/1951,1.47300
ZAÑA,BATAN,10/08/1951,1.43300
ZAÑA,BATAN,11/08/1951,1.49200
ZAÑA,BATAN,12/08/1951,1.45300
ZAÑA,BATAN,13/08/1951,1.47400
ZAÑA,BATAN,14/08/1951,1.55500
ZAÑA,BATAN,15/08/1951,1.59100
ZAÑA,BATAN,16/08/1951,1.43200
ZAÑA,BATAN,17/08/1951,1.40500
ZAÑA,BATAN,18/08/1951,1.55400
ZAÑA,BATAN,19/08/1951,1.48000
ZAÑA,BATAN,20/08/1951,1.37500
ZAÑA,BATAN,21/08/1951,1.38700
ZAÑA,BATAN,22/08/1951,1.36100
ZAÑA,BATAN,23/08/1951,1.38600
ZAÑA,BATAN,24/08/1951,1.25800
ZAÑA,BATAN,25/08/1951,1.29500
ZAÑA,BATAN,26/08/1951,1.15700
ZAÑA,BATAN,27/08/1951,1.09600
ZAÑA,BATAN,28/08/1951,1.12000
ZAÑA,BATAN,29/08/1951,1.21900
ZAÑA,BATAN,30/08/1951,1.19800
ZAÑA,BATAN,31/08/1951,1.26700
ZAÑA,BATAN,01/09/1951,1.40000
ZAÑA,BATAN,02/09/1951,1.37500
ZAÑA,BATAN,03/09/1951,1.30400
ZAÑA,BATAN,04/09/1951,1.16600
ZAÑA,BATAN,05/09/1951,1.11200
ZAÑA,BATAN,06/09/1951,1.13300
ZAÑA,BATAN,07/09/1951,1.18800
ZAÑA,BATAN,08/09/1951,1.26100
ZAÑA,BATAN,09/09/1951,1.26400
ZAÑA,BATAN,10/09/1951,1.24700
ZAÑA,BATAN,11/09/1951,1.48500
ZAÑA,BATAN,12/09/1951,1.30200
ZAÑA,BATAN,13/09/1951,1.31800
ZAÑA,BATAN,14/09/1951,1.36400
ZAÑA,BATAN,15/09/1951,1.28800
ZAÑA,BATAN,16/09/1951,1.21300
ZAÑA,BATAN,17/09/1951,1.25400
ZAÑA,BATAN,18/09/1951,1.42800
ZAÑA,BATAN,19/09/1951,1.67200
ZAÑA,BATAN,20/09/1951,1.60300
ZAÑA,BATAN,21/09/1951,1.57200
ZAÑA,BATAN,22/09/1951,1.51600
ZAÑA,BATAN,23/09/1951,1.40100
ZAÑA,BATAN,24/09/1951,1.37000
ZAÑA,BATAN,25/09/1951,1.38200
ZAÑA,BATAN,26/09/1951,1.26000
ZAÑA,BATAN,27/09/1951,1.37300
ZAÑA,BATAN,28/09/1951,1.29400
ZAÑA,BATAN,29/09/1951,1.24600
ZAÑA,BATAN,30/09/1951,1.39900
ZAÑA,BATAN,01/10/1951,1.41800
ZAÑA,BATAN,02/10/1951,1.29700
ZAÑA,BATAN,03/10/1951,1.28800
ZAÑA,BATAN,04/10/1951,1.21500
ZAÑA,BATAN,05/10/1951,1.06900
ZAÑA,BATAN,06/10/1951,1.03900
ZAÑA,BATAN,07/10/1951,1.00400
ZAÑA,BATAN,08/10/1951,1.05400
ZAÑA,BATAN,09/10/1951,1.06600
ZAÑA,BATAN,10/10/1951,1.01200
ZAÑA,BATAN,11/10/1951,1.05100
ZAÑA,BATAN,12/10/1951,1.07900
ZAÑA,BATAN,13/10/1951,1.17600
ZAÑA,BATAN,14/10/1951,1.84800
ZAÑA,BATAN,15/10/1951,2.86000
ZAÑA,BATAN,16/10/1951,2.53200
ZAÑA,BATAN,17/10/1951,2.16800
ZAÑA,BATAN,18/10/1951,1.78600
ZAÑA,BATAN,19/10/1951,1.46400
ZAÑA,BATAN,20/10/1951,1.46400
ZAÑA,BATAN,21/10/1951,1.15500
ZAÑA,BATAN,22/10/1951,1.15400
ZAÑA,BATAN,23/10/1951,1.11000
ZAÑA,BATAN,24/10/1951,1.08900
ZAÑA,BATAN,25/10/1951,1.68100
ZAÑA,BATAN,26/10/1951,2.35700
ZAÑA,BATAN,27/10/1951,3.77200
ZAÑA,BATAN,28/10/1951,7.85600
ZAÑA,BATAN,29/10/1951,5.93500
ZAÑA,BATAN,30/10/1951,7.25900
ZAÑA,BATAN,31/10/1951,10.41400
ZAÑA,BATAN,01/11/1951,8.83200
ZAÑA,BATAN,02/11/1951,7.05800
ZAÑA,BATAN,03/11/1951,5.66800
ZAÑA,BATAN,04/11/1951,4.75300
ZAÑA,BATAN,05/11/1951,4.19300
ZAÑA,BATAN,06/11/1951,3.20200
ZAÑA,BATAN,07/11/1951,2.72400
ZAÑA,BATAN,08/11/1951,2.70200
ZAÑA,BATAN,09/11/1951,2.28000
ZAÑA,BATAN,10/11/1951,2.07600
ZAÑA,BATAN,11/11/1951,1.76100
ZAÑA,BATAN,12/11/1951,2.42300
ZAÑA,BATAN,13/11/1951,3.62500
ZAÑA,BATAN,14/11/1951,5.30400
ZAÑA,BATAN,15/11/1951,6.00300
ZAÑA,BATAN,16/11/1951,5.77900
ZAÑA,BATAN,17/11/1951,5.41300
ZAÑA,BATAN,18/11/1951,5.13500
ZAÑA,BATAN,19/11/1951,4.89700
ZAÑA,BATAN,20/11/1951,5.09900
ZAÑA,BATAN,21/11/1951,4.62100
ZAÑA,BATAN,22/11/1951,3.99500
ZAÑA,BATAN,23/11/1951,3.69700
ZAÑA,BATAN,24/11/1951,3.60200
ZAÑA,BATAN,25/11/1951,3.10800
ZAÑA,BATAN,26/11/1951,2.63800
ZAÑA,BATAN,27/11/1951,2.89400
ZAÑA,BATAN,28/11/1951,2.61100
ZAÑA,BATAN,29/11/1951,2.50300
ZAÑA,BATAN,30/11/1951,2.67000
ZAÑA,BATAN,01/12/1951,2.88300
ZAÑA,BATAN,02/12/1951,3.27500
ZAÑA,BATAN,03/12/1951,3.13400
ZAÑA,BATAN,04/12/1951,3.80300
ZAÑA,BATAN,05/12/1951,4.21900
ZAÑA,BATAN,06/12/1951,5.36400
ZAÑA,BATAN,07/12/1951,5.11400
ZAÑA,BATAN,08/12/1951,4.38800
ZAÑA,BATAN,09/12/1951,3.75300
ZAÑA,BATAN,10/12/1951,3.57200
ZAÑA,BATAN,11/12/1951,3.44400
ZAÑA,BATAN,12/12/1951,3.18400
ZAÑA,BATAN,13/12/1951,4.17500
ZAÑA,BATAN,14/12/1951,5.58900
ZAÑA,BATAN,15/12/1951,5.14500
ZAÑA,BATAN,16/12/1951,4.47300
ZAÑA,BATAN,17/12/1951,3.97200
ZAÑA,BATAN,18/12/1951,3.85300
ZAÑA,BATAN,19/12/1951,3.52600
ZAÑA,BATAN,20/12/1951,3.31000
ZAÑA,BATAN,21/12/1951,3.33900
ZAÑA,BATAN,22/12/1951,3.01900
ZAÑA,BATAN,23/12/1951,2.93800
ZAÑA,BATAN,24/12/1951,3.97200
ZAÑA,BATAN,25/12/1951,4.75700
ZAÑA,BATAN,26/12/1951,5.15400
ZAÑA,BATAN,27/12/1951,5.55100
ZAÑA,BATAN,28/12/1951,6.60900
ZAÑA,BATAN,29/12/1951,7.88400
ZAÑA,BATAN,30/12/1951,10.52400
ZAÑA,BATAN,31/12/1951,12.14000
ZAÑA,BATAN,01/01/1952,10.91200
ZAÑA,BATAN,02/01/1952,12.21000
ZAÑA,BATAN,03/01/1952,10.35900
ZAÑA,BATAN,04/01/1952,11.19600
ZAÑA,BATAN,05/01/1952,14.04600
ZAÑA,BATAN,06/01/1952,15.72200
ZAÑA,BATAN,07/01/1952,20.48000
ZAÑA,BATAN,08/01/1952,18.11400
ZAÑA,BATAN,09/01/1952,14.63800
ZAÑA,BATAN,10/01/1952,13.58600
ZAÑA,BATAN,11/01/1952,12.50100
ZAÑA,BATAN,12/01/1952,11.38900
ZAÑA,BATAN,13/01/1952,10.59700
ZAÑA,BATAN,14/01/1952,10.18700
ZAÑA,BATAN,15/01/1952,9.17200
ZAÑA,BATAN,16/01/1952,8.88800
ZAÑA,BATAN,17/01/1952,8.38200
ZAÑA,BATAN,18/01/1952,7.46200
ZAÑA,BATAN,19/01/1952,6.83200
ZAÑA,BATAN,20/01/1952,6.82100
ZAÑA,BATAN,21/01/1952,7.58900
ZAÑA,BATAN,22/01/1952,7.41600
ZAÑA,BATAN,23/01/1952,7.97000
ZAÑA,BATAN,24/01/1952,7.51100
ZAÑA,BATAN,25/01/1952,8.02500
ZAÑA,BATAN,26/01/1952,8.78400
ZAÑA,BATAN,27/01/1952,9.32600
ZAÑA,BATAN,28/01/1952,10.26800
ZAÑA,BATAN,29/01/1952,11.33600
ZAÑA,BATAN,30/01/1952,13.36200
ZAÑA,BATAN,31/01/1952,10.59500
ZAÑA,BATAN,01/02/1952,10.10400
ZAÑA,BATAN,02/02/1952,10.57200
ZAÑA,BATAN,03/02/1952,9.09100
ZAÑA,BATAN,04/02/1952,8.26600
ZAÑA,BATAN,05/02/1952,7.98600
ZAÑA,BATAN,06/02/1952,8.72700
ZAÑA,BATAN,07/02/1952,9.59900
ZAÑA,BATAN,08/02/1952,8.36900
ZAÑA,BATAN,09/02/1952,7.57400
ZAÑA,BATAN,10/02/1952,7.11700
ZAÑA,BATAN,11/02/1952,6.77100
ZAÑA,BATAN,12/02/1952,6.51100
ZAÑA,BATAN,13/02/1952,6.06200
ZAÑA,BATAN,14/02/1952,5.54500
ZAÑA,BATAN,15/02/1952,5.14400
ZAÑA,BATAN,16/02/1952,4.09100
ZAÑA,BATAN,17/02/1952,4.06700
ZAÑA,BATAN,18/02/1952,4.31100
ZAÑA,BATAN,19/02/1952,6.04000
ZAÑA,BATAN,20/02/1952,7.02800
ZAÑA,BATAN,21/02/1952,6.10900
ZAÑA,BATAN,22/02/1952,5.78100
ZAÑA,BATAN,23/02/1952,6.24200
ZAÑA,BATAN,24/02/1952,5.66800
ZAÑA,BATAN,25/02/1952,5.13800
ZAÑA,BATAN,26/02/1952,6.02400
ZAÑA,BATAN,27/02/1952,7.11000
ZAÑA,BATAN,28/02/1952,8.10100
ZAÑA,BATAN,01/03/1952,14.08200
ZAÑA,BATAN,02/03/1952,14.08200
ZAÑA,BATAN,03/03/1952,12.55500
ZAÑA,BATAN,04/03/1952,10.30000
ZAÑA,BATAN,05/03/1952,10.54800
ZAÑA,BATAN,06/03/1952,9.06600
ZAÑA,BATAN,07/03/1952,8.32900
ZAÑA,BATAN,08/03/1952,7.00500
ZAÑA,BATAN,09/03/1952,5.95000
ZAÑA,BATAN,10/03/1952,5.62400
ZAÑA,BATAN,11/03/1952,5.87900
ZAÑA,BATAN,12/03/1952,5.80200
ZAÑA,BATAN,13/03/1952,5.59000
ZAÑA,BATAN,14/03/1952,5.91200
ZAÑA,BATAN,15/03/1952,6.28200
ZAÑA,BATAN,16/03/1952,8.06800
ZAÑA,BATAN,17/03/1952,13.64500
ZAÑA,BATAN,18/03/1952,20.22300
ZAÑA,BATAN,19/03/1952,14.31700
ZAÑA,BATAN,20/03/1952,12.80600
ZAÑA,BATAN,21/03/1952,9.37800
ZAÑA,BATAN,22/03/1952,8.65200
ZAÑA,BATAN,23/03/1952,8.03100
ZAÑA,BATAN,24/03/1952,7.68300
ZAÑA,BATAN,25/03/1952,7.17800
ZAÑA,BATAN,26/03/1952,7.29000
ZAÑA,BATAN,27/03/1952,13.50100
ZAÑA,BATAN,28/03/1952,16.02700
ZAÑA,BATAN,29/03/1952,14.24700
ZAÑA,BATAN,30/03/1952,24.12100
ZAÑA,BATAN,31/03/1952,17.13200
ZAÑA,BATAN,01/04/1952,14.84700
ZAÑA,BATAN,02/04/1952,16.36400
ZAÑA,BATAN,03/04/1952,13.71300
ZAÑA,BATAN,04/04/1952,13.92400
ZAÑA,BATAN,05/04/1952,12.51300
ZAÑA,BATAN,06/04/1952,10.89200
ZAÑA,BATAN,07/04/1952,10.33900
ZAÑA,BATAN,08/04/1952,13.16600
ZAÑA,BATAN,09/04/1952,17.00200
ZAÑA,BATAN,10/04/1952,17.32700
ZAÑA,BATAN,11/04/1952,17.09300
ZAÑA,BATAN,12/04/1952,15.79700
ZAÑA,BATAN,13/04/1952,13.70500
ZAÑA,BATAN,14/04/1952,13.03200
ZAÑA,BATAN,15/04/1952,19.49300
ZAÑA,BATAN,16/04/1952,28.91600
ZAÑA,BATAN,17/04/1952,25.68300
ZAÑA,BATAN,18/04/1952,22.83500
ZAÑA,BATAN,19/04/1952,20.36600
ZAÑA,BATAN,20/04/1952,18.55400
ZAÑA,BATAN,21/04/1952,17.88600
ZAÑA,BATAN,22/04/1952,16.72600
ZAÑA,BATAN,23/04/1952,15.15500
ZAÑA,BATAN,24/04/1952,13.88300
ZAÑA,BATAN,25/04/1952,15.45700
ZAÑA,BATAN,26/04/1952,18.04500
ZAÑA,BATAN,27/04/1952,18.62800
ZAÑA,BATAN,28/04/1952,18.10600
ZAÑA,BATAN,29/04/1952,17.77500
ZAÑA,BATAN,30/04/1952,16.86200
ZAÑA,BATAN,01/05/1952,15.81200
ZAÑA,BATAN,02/05/1952,14.21000
ZAÑA,BATAN,03/05/1952,13.46500
ZAÑA,BATAN,04/05/1952,13.22500
ZAÑA,BATAN,05/05/1952,12.81000
ZAÑA,BATAN,06/05/1952,12.30600
ZAÑA,BATAN,07/05/1952,10.97100
ZAÑA,BATAN,08/05/1952,8.24800
ZAÑA,BATAN,09/05/1952,7.57600
ZAÑA,BATAN,10/05/1952,7.50200
ZAÑA,BATAN,11/05/1952,7.50300
ZAÑA,BATAN,12/05/1952,7.36600
ZAÑA,BATAN,13/05/1952,7.57300
ZAÑA,BATAN,14/05/1952,7.56900
ZAÑA,BATAN,15/05/1952,8.18600
ZAÑA,BATAN,16/05/1952,9.26600
ZAÑA,BATAN,17/05/1952,9.69700
ZAÑA,BATAN,18/05/1952,9.40500
ZAÑA,BATAN,19/05/1952,8.94000
ZAÑA,BATAN,20/05/1952,8.15800
ZAÑA,BATAN,21/05/1952,7.38400
ZAÑA,BATAN,22/05/1952,7.54100
ZAÑA,BATAN,23/05/1952,7.46200
ZAÑA,BATAN,24/05/1952,6.81200
ZAÑA,BATAN,25/05/1952,6.53500
ZAÑA,BATAN,26/05/1952,6.18500
ZAÑA,BATAN,27/05/1952,5.89900
ZAÑA,BATAN,28/05/1952,5.85900
ZAÑA,BATAN,29/05/1952,5.83900
ZAÑA,BATAN,30/05/1952,6.09000
ZAÑA,BATAN,31/05/1952,5.58100
ZAÑA,BATAN,01/06/1952,5.53800
ZAÑA,BATAN,02/06/1952,5.53800
ZAÑA,BATAN,03/06/1952,5.61800
ZAÑA,BATAN,04/06/1952,5.30700
ZAÑA,BATAN,05/06/1952,5.48900
ZAÑA,BATAN,06/06/1952,4.77800
ZAÑA,BATAN,07/06/1952,4.99000
ZAÑA,BATAN,08/06/1952,5.40100
ZAÑA,BATAN,09/06/1952,5.27100
ZAÑA,BATAN,10/06/1952,4.90600
ZAÑA,BATAN,11/06/1952,4.59100
ZAÑA,BATAN,12/06/1952,4.64300
ZAÑA,BATAN,13/06/1952,4.65000
ZAÑA,BATAN,14/06/1952,4.48300
ZAÑA,BATAN,15/06/1952,4.45900
ZAÑA,BATAN,16/06/1952,4.66700
ZAÑA,BATAN,17/06/1952,4.76600
ZAÑA,BATAN,18/06/1952,4.59200
ZAÑA,BATAN,19/06/1952,4.48100
ZAÑA,BATAN,20/06/1952,4.59700
ZAÑA,BATAN,21/06/1952,4.64400
ZAÑA,BATAN,22/06/1952,4.52500
ZAÑA,BATAN,23/06/1952,4.48400
ZAÑA,BATAN,24/06/1952,4.40800
ZAÑA,BATAN,25/06/1952,4.35400
ZAÑA,BATAN,26/06/1952,4.14800
ZAÑA,BATAN,27/06/1952,4.06500
ZAÑA,BATAN,28/06/1952,3.94600
ZAÑA,BATAN,29/06/1952,3.76300
ZAÑA,BATAN,30/06/1952,3.64300
ZAÑA,BATAN,01/07/1952,3.75100
ZAÑA,BATAN,02/07/1952,3.71100
ZAÑA,BATAN,03/07/1952,3.63000
ZAÑA,BATAN,04/07/1952,3.67300
ZAÑA,BATAN,05/07/1952,3.64700
ZAÑA,BATAN,06/07/1952,3.54800
ZAÑA,BATAN,07/07/1952,3.51300
ZAÑA,BATAN,08/07/1952,3.31800
ZAÑA,BATAN,09/07/1952,3.23700
ZAÑA,BATAN,10/07/1952,3.23800
ZAÑA,BATAN,11/07/1952,3.24800
ZAÑA,BATAN,12/07/1952,3.12200
ZAÑA,BATAN,13/07/1952,3.17700
ZAÑA,BATAN,14/07/1952,3.05100
ZAÑA,BATAN,15/07/1952,2.91900
ZAÑA,BATAN,16/07/1952,3.09200
ZAÑA,BATAN,17/07/1952,3.06500
ZAÑA,BATAN,18/07/1952,2.77200
ZAÑA,BATAN,19/07/1952,2.82000
ZAÑA,BATAN,20/07/1952,2.97800
ZAÑA,BATAN,21/07/1952,2.80500
ZAÑA,BATAN,22/07/1952,2.90800
ZAÑA,BATAN,23/07/1952,2.67700
ZAÑA,BATAN,24/07/1952,2.64600
ZAÑA,BATAN,25/07/1952,2.56000
ZAÑA,BATAN,26/07/1952,2.92100
ZAÑA,BATAN,27/07/1952,3.00500
ZAÑA,BATAN,28/07/1952,2.92600
ZAÑA,BATAN,29/07/1952,3.16500
ZAÑA,BATAN,30/07/1952,2.79500
ZAÑA,BATAN,31/07/1952,2.88100
ZAÑA,BATAN,01/08/1952,3.00200
ZAÑA,BATAN,02/08/1952,2.75200
ZAÑA,BATAN,03/08/1952,2.43200
ZAÑA,BATAN,04/08/1952,2.09200
ZAÑA,BATAN,05/08/1952,2.11300
ZAÑA,BATAN,06/08/1952,2.06400
ZAÑA,BATAN,07/08/1952,2.07700
ZAÑA,BATAN,08/08/1952,2.36000
ZAÑA,BATAN,09/08/1952,2.15500
ZAÑA,BATAN,10/08/1952,2.13500
ZAÑA,BATAN,11/08/1952,2.14300
ZAÑA,BATAN,12/08/1952,2.25900
ZAÑA,BATAN,13/08/1952,2.06100
ZAÑA,BATAN,14/08/1952,2.05100
ZAÑA,BATAN,15/08/1952,1.79800
ZAÑA,BATAN,16/08/1952,1.85200
ZAÑA,BATAN,17/08/1952,1.71400
ZAÑA,BATAN,18/08/1952,1.69200
ZAÑA,BATAN,19/08/1952,1.72600
ZAÑA,BATAN,20/08/1952,1.73200
ZAÑA,BATAN,21/08/1952,1.50500
ZAÑA,BATAN,22/08/1952,1.48900
ZAÑA,BATAN,23/08/1952,1.42700
ZAÑA,BATAN,24/08/1952,1.67500
ZAÑA,BATAN,25/08/1952,1.74400
ZAÑA,BATAN,26/08/1952,1.84100
ZAÑA,BATAN,27/08/1952,1.69100
ZAÑA,BATAN,28/08/1952,1.68100
ZAÑA,BATAN,29/08/1952,1.42200
ZAÑA,BATAN,30/08/1952,1.41200
ZAÑA,BATAN,31/08/1952,1.41200
ZAÑA,BATAN,01/09/1952,1.45000
ZAÑA,BATAN,02/09/1952,1.55900
ZAÑA,BATAN,03/09/1952,1.55200
ZAÑA,BATAN,04/09/1952,1.71100
ZAÑA,BATAN,05/09/1952,1.50000
ZAÑA,BATAN,06/09/1952,1.35300
ZAÑA,BATAN,07/09/1952,1.35300
ZAÑA,BATAN,08/09/1952,1.36400
ZAÑA,BATAN,09/09/1952,1.41100
ZAÑA,BATAN,10/09/1952,1.41900
ZAÑA,BATAN,11/09/1952,1.32400
ZAÑA,BATAN,12/09/1952,1.33700
ZAÑA,BATAN,13/09/1952,1.33500
ZAÑA,BATAN,14/09/1952,1.37700
ZAÑA,BATAN,15/09/1952,1.37600
ZAÑA,BATAN,16/09/1952,1.48300
ZAÑA,BATAN,17/09/1952,1.35000
ZAÑA,BATAN,18/09/1952,1.38600
ZAÑA,BATAN,19/09/1952,1.96400
ZAÑA,BATAN,20/09/1952,1.61100
ZAÑA,BATAN,21/09/1952,1.96400
ZAÑA,BATAN,22/09/1952,1.38700
ZAÑA,BATAN,23/09/1952,1.40200
ZAÑA,BATAN,24/09/1952,1.30700
ZAÑA,BATAN,25/09/1952,1.40700
ZAÑA,BATAN,26/09/1952,1.38600
ZAÑA,BATAN,27/09/1952,1.34100
ZAÑA,BATAN,28/09/1952,1.23300
ZAÑA,BATAN,29/09/1952,1.36100
ZAÑA,BATAN,30/09/1952,1.50100
ZAÑA,BATAN,01/10/1952,1.65400
ZAÑA,BATAN,02/10/1952,1.47700
ZAÑA,BATAN,03/10/1952,1.67400
ZAÑA,BATAN,04/10/1952,1.65300
ZAÑA,BATAN,05/10/1952,2.48300
ZAÑA,BATAN,06/10/1952,3.36100
ZAÑA,BATAN,07/10/1952,2.75700
ZAÑA,BATAN,08/10/1952,2.43300
ZAÑA,BATAN,09/10/1952,2.08100
ZAÑA,BATAN,10/10/1952,1.71000
ZAÑA,BATAN,11/10/1952,1.60900
ZAÑA,BATAN,12/10/1952,1.39600
ZAÑA,BATAN,13/10/1952,1.31500
ZAÑA,BATAN,14/10/1952,1.29000
ZAÑA,BATAN,15/10/1952,1.47900
ZAÑA,BATAN,16/10/1952,1.53600
ZAÑA,BATAN,17/10/1952,1.55300
ZAÑA,BATAN,18/10/1952,1.69600
ZAÑA,BATAN,19/10/1952,1.69600
ZAÑA,BATAN,20/10/1952,1.89900
ZAÑA,BATAN,21/10/1952,1.99300
ZAÑA,BATAN,22/10/1952,2.04300
ZAÑA,BATAN,23/10/1952,1.81900
ZAÑA,BATAN,24/10/1952,1.74400
ZAÑA,BATAN,25/10/1952,1.75800
ZAÑA,BATAN,26/10/1952,1.71300
ZAÑA,BATAN,27/10/1952,2.18900
ZAÑA,BATAN,28/10/1952,3.27200
ZAÑA,BATAN,29/10/1952,2.44400
ZAÑA,BATAN,30/10/1952,2.50400
ZAÑA,BATAN,31/10/1952,2.30100
ZAÑA,BATAN,01/11/1952,2.20500
ZAÑA,BATAN,02/11/1952,1.92300
ZAÑA,BATAN,03/11/1952,1.76600
ZAÑA,BATAN,04/11/1952,1.76000
ZAÑA,BATAN,05/11/1952,1.60300
ZAÑA,BATAN,06/11/1952,1.25500
ZAÑA,BATAN,07/11/1952,1.35600
ZAÑA,BATAN,08/11/1952,1.56200
ZAÑA,BATAN,09/11/1952,2.23400
ZAÑA,BATAN,10/11/1952,2.28300
ZAÑA,BATAN,11/11/1952,2.15900
ZAÑA,BATAN,12/11/1952,2.12300
ZAÑA,BATAN,13/11/1952,2.05700
ZAÑA,BATAN,14/11/1952,1.79300
ZAÑA,BATAN,15/11/1952,1.84300
ZAÑA,BATAN,16/11/1952,1.62500
ZAÑA,BATAN,17/11/1952,1.59200
ZAÑA,BATAN,18/11/1952,1.63300
ZAÑA,BATAN,19/11/1952,1.54300
ZAÑA,BATAN,20/11/1952,1.47100
ZAÑA,BATAN,21/11/1952,1.48300
ZAÑA,BATAN,22/11/1952,1.40500
ZAÑA,BATAN,23/11/1952,1.35900
ZAÑA,BATAN,24/11/1952,1.27700
ZAÑA,BATAN,25/11/1952,1.22800
ZAÑA,BATAN,26/11/1952,1.18500
ZAÑA,BATAN,27/11/1952,1.10600
ZAÑA,BATAN,28/11/1952,1.01400
ZAÑA,BATAN,29/11/1952,0.97700
ZAÑA,BATAN,30/11/1952,1.33900
ZAÑA,BATAN,01/12/1952,1.46700
ZAÑA,BATAN,02/12/1952,2.13000
ZAÑA,BATAN,03/12/1952,2.87100
ZAÑA,BATAN,04/12/1952,2.81400
ZAÑA,BATAN,05/12/1952,2.61100
ZAÑA,BATAN,06/12/1952,2.59600
ZAÑA,BATAN,07/12/1952,2.26800
ZAÑA,BATAN,08/12/1952,2.09000
ZAÑA,BATAN,09/12/1952,2.19000
ZAÑA,BATAN,10/12/1952,2.29800
ZAÑA,BATAN,11/12/1952,2.62000
ZAÑA,BATAN,12/12/1952,2.33600
ZAÑA,BATAN,13/12/1952,2.28800
ZAÑA,BATAN,14/12/1952,2.21100
ZAÑA,BATAN,15/12/1952,2.52900
ZAÑA,BATAN,16/12/1952,2.80200
ZAÑA,BATAN,17/12/1952,2.44100
ZAÑA,BATAN,18/12/1952,2.27500
ZAÑA,BATAN,19/12/1952,2.23600
ZAÑA,BATAN,20/12/1952,2.23900
ZAÑA,BATAN,21/12/1952,2.64100
ZAÑA,BATAN,22/12/1952,2.88700
ZAÑA,BATAN,23/12/1952,3.53800
ZAÑA,BATAN,24/12/1952,4.03400
ZAÑA,BATAN,25/12/1952,4.69500
ZAÑA,BATAN,26/12/1952,4.58500
ZAÑA,BATAN,27/12/1952,4.24800
ZAÑA,BATAN,28/12/1952,3.72400
ZAÑA,BATAN,29/12/1952,3.57400
ZAÑA,BATAN,30/12/1952,3.59500
ZAÑA,BATAN,31/12/1952,3.25600
ZAÑA,BATAN,01/01/1953,2.99300
ZAÑA,BATAN,02/01/1953,2.91600
ZAÑA,BATAN,03/01/1953,3.54400
ZAÑA,BATAN,04/01/1953,4.81100
ZAÑA,BATAN,05/01/1953,6.12100
ZAÑA,BATAN,06/01/1953,7.66200
ZAÑA,BATAN,07/01/1953,8.91800
ZAÑA,BATAN,08/01/1953,9.54000
ZAÑA,BATAN,09/01/1953,9.34200
ZAÑA,BATAN,10/01/1953,9.96400
ZAÑA,BATAN,11/01/1953,7.99600
ZAÑA,BATAN,12/01/1953,8.40800
ZAÑA,BATAN,13/01/1953,9.70500
ZAÑA,BATAN,14/01/1953,9.89200
ZAÑA,BATAN,15/01/1953,11.73200
ZAÑA,BATAN,16/01/1953,11.17700
ZAÑA,BATAN,17/01/1953,15.60000
ZAÑA,BATAN,18/01/1953,12.53100
ZAÑA,BATAN,19/01/1953,11.25500
ZAÑA,BATAN,20/01/1953,9.09000
ZAÑA,BATAN,21/01/1953,7.80500
ZAÑA,BATAN,22/01/1953,10.12800
ZAÑA,BATAN,23/01/1953,16.41000
ZAÑA,BATAN,24/01/1953,17.83300
ZAÑA,BATAN,25/01/1953,15.98500
ZAÑA,BATAN,26/01/1953,22.08500
ZAÑA,BATAN,27/01/1953,22.44800
ZAÑA,BATAN,28/01/1953,20.49800
ZAÑA,BATAN,29/01/1953,15.61400
ZAÑA,BATAN,30/01/1953,14.67600
ZAÑA,BATAN,31/01/1953,14.54700
ZAÑA,BATAN,01/02/1953,14.71800
ZAÑA,BATAN,02/02/1953,28.73700
ZAÑA,BATAN,03/02/1953,27.40200
ZAÑA,BATAN,04/02/1953,21.62500
ZAÑA,BATAN,05/02/1953,21.30800
ZAÑA,BATAN,06/02/1953,27.35600
ZAÑA,BATAN,07/02/1953,37.25400
ZAÑA,BATAN,08/02/1953,32.32800
ZAÑA,BATAN,09/02/1953,30.28700
ZAÑA,BATAN,10/02/1953,28.73800
ZAÑA,BATAN,11/02/1953,28.36800
ZAÑA,BATAN,12/02/1953,29.82700
ZAÑA,BATAN,13/02/1953,26.83100
ZAÑA,BATAN,14/02/1953,26.54200
ZAÑA,BATAN,15/02/1953,24.00900
ZAÑA,BATAN,16/02/1953,23.65900
ZAÑA,BATAN,17/02/1953,25.93200
ZAÑA,BATAN,18/02/1953,24.69500
ZAÑA,BATAN,19/02/1953,30.42700
ZAÑA,BATAN,20/02/1953,37.78800
ZAÑA,BATAN,21/02/1953,32.18000
ZAÑA,BATAN,22/02/1953,28.26600
ZAÑA,BATAN,23/02/1953,27.23300
ZAÑA,BATAN,24/02/1953,26.40100
ZAÑA,BATAN,25/02/1953,27.04300
ZAÑA,BATAN,26/02/1953,25.79000
ZAÑA,BATAN,27/02/1953,43.46500
ZAÑA,BATAN,28/02/1953,34.33200
ZAÑA,BATAN,01/03/1953,33.40800
ZAÑA,BATAN,02/03/1953,33.79800
ZAÑA,BATAN,03/03/1953,30.14200
ZAÑA,BATAN,04/03/1953,28.93700
ZAÑA,BATAN,05/03/1953,26.72800
ZAÑA,BATAN,06/03/1953,29.49200
ZAÑA,BATAN,07/03/1953,35.80900
ZAÑA,BATAN,08/03/1953,30.24500
ZAÑA,BATAN,09/03/1953,28.37400
ZAÑA,BATAN,10/03/1953,33.47900
